EA_TUNNUS	LAHIN_TSA	NIMI_FI	EANIMI_FI	TIE	TIEOSA	ETAISYYS	X	Y	KUNNAN_NIMI
C1251802	11003	Tie 27 Ylivieska	Kalajoelle	27	5	2070	7107558	378439	Ylivieska
C1251809	11003	Tie 27 Ylivieska	Tienpinta	27	5	2070	7107558	378439	Ylivieska
C1256901	11003	Tie 27 Savari	Kalajoelle	27	6	2208	7106484	380600	Ylivieska
C1256902	11003	Tie 27 Savari	Iisalmeen	27	6	2208	7106484	380600	Ylivieska
C1256909	11003	Tie 27 Savari	Tienpinta	27	6	2208	7106484	380600	Ylivieska
C1255601	12020	Tie 27 Haapajärvi	Nivalaan	27	11	7676	7076156	414203	Haapajärvi
C1255602	12020	Tie 27 Haapajärvi	Haapajärvelle	27	11	7676	7076156	414203	Haapajärvi
C1255609	12020	Tie 27 Haapajärvi	Tienpinta	27	11	7676	7076156	414203	Haapajärvi
C0857901	8010	Tie 27 Iisalmi, Kiuruvesi	Kalajoelle	27	25	4206	7054046	492238	Iisalmi
C0857905	8010	Tie 27 Iisalmi, Kiuruvesi	Kalajoelle	27	25	4206	7054046	492238	Iisalmi
C0852001	8010	Tie 27 Iisalmi, Runni	Iisalmeen	27	26	303	7053606	495849	Iisalmi
C0852002	8010	Tie 27 Iisalmi, Runni	Kiuruvedelle	27	26	303	7053606	495849	Iisalmi
C1051901	11002	Tie 28 Eskola	Nivalaan	28	8	6998	7090085	358992	Kannus
C1051902	11002	Tie 28 Eskola	Kokkolaan	28	8	6998	7090085	358992	Kannus
C1051909	11002	Tie 28 Eskola	Tienpinta	28	8	6998	7090085	358992	Kannus
C1253001	12016	Tie 28 Karsikas	Haapajärvelle	28	25	3075	7093301	420341	Haapavesi
C1253002	12016	Tie 28 Karsikas	Nivalaan	28	25	3075	7093301	420341	Haapavesi
C1253009	12016	Tie 28 Karsikas	Tienpinta	28	25	3075	7093301	420341	Haapavesi
C1252601	13007	Tie 28 Otanmäki	Kajaaniin	28	45	138	7110327	511610	Kajaani
C1252602	13007	Tie 28 Otanmäki	Kokkolaan	28	45	138	7110327	511610	Kajaani
C1252609	13007	Tie 28 Otanmäki	Tienpinta	28	45	138	7110327	511610	Kajaani
C1451901	14021	Tie 29 Luukkaankangas	Tornioon	29	1	4054	7302836	381625	Tornio
C1451902	14021	Tie 29 Luukkaankangas	Kemiin	29	1	4054	7302836	381625	Tornio
C1451909	14021	Tie 29 Luukkaankangas	Tienpinta	29	1	4054	7302836	381625	Tornio
C1456702	14023	Tie 29 Kyläjoki	Kemiin	29	2	796	7304327	374987	Tornio
C1451701	14023	Tie 29 Tornio	Tornioon	29	2	3540	7305002	372345	Tornio
C1451702	14023	Tie 29 Tornio	Kemiin	29	2	3540	7305002	372345	Tornio
C1451709	14023	Tie 29 Tornio	Tienpinta	29	2	3540	7305002	372345	Tornio
C0252101	2030	Tie 40 Raisio	Tie 40 Piikkiöön	40	3	62	6715486	234989	Raisio
C0252102	2030	Tie 40 Raisio	Tie 40 Naantaliin	40	3	62	6715486	234989	Raisio
C0252103	2030	Tie 40 Raisio	Tie 8 Maskuun	40	3	62	6715486	234989	Raisio
C0252104	2030	Tie 40 Raisio	Tie 8 Turkuun	40	3	62	6715486	234989	Raisio
C0252109	2030	Tie 40 Raisio	tie 40 Tienpinta	40	3	62	6715486	234989	Raisio
C0252001	2030	Tie 40 Kärsämäki	Tie 40 Helsinkiin	40	4	0	6716075	241140	Kärsämäki
C0252002	2030	Tie 40 Kärsämäki	Tie 40 Naantaliin	40	4	0	6716075	241140	Kärsämäki
C0252003	2030	Tie 40 Kärsämäki	Tie 9 Tampereelle	40	4	0	6716075	241140	Kärsämäki
C0252004	2030	Tie 40 Kärsämäki	Tie 9 Turkuun	40	4	0	6716075	241140	Kärsämäki
C0252008	2030	Tie 40 Kärsämäki	Tie 9 Tienpinta	40	4	0	6716075	241140	Kärsämäki
C0252009	2030	Tie 40 Kärsämäki	Tie 40 Tienpinta	40	4	0	6716075	241140	Kärsämäki
C0252201	2030	Tie 40 Ravattula	Tie 40 Helsinkiin	40	5	20	6712910	245093	Turku
C0252202	2030	Tie 40 Ravattula	Tie 40 Naantaliin	40	5	20	6712910	245093	Turku
C0252203	2030	Tie 40 Ravattula	Tie 10 Hämeenlinnaan	40	5	20	6712910	245093	Turku
C0252204	2030	Tie 40 Ravattula	Tie 10 Turkuun	40	5	20	6712910	245093	Turku
C0252209	2030	Tie 40 Ravattula	Tienpinta	40	5	20	6712910	245093	Turku
C0251802	2016	Tie 41 Virttaa	Turkuun	41	13	2807	6762827	266132	Alastaro
C1053501	10016	Tie 44 Kauhajoki, Juonikylä	Kauhajoelle	44	26	2740	6914966	253669	Kauhajoki
C1053502	10016	Tie 44 Kauhajoki, Juonikylä	Honkajoelle	44	26	2740	6914966	253669	Kauhajoki
C1053509	10016	Tie 44 Kauhajoki, Juonikylä	Tienpinta	44	26	2740	6914966	253669	Kauhajoki
C0151101	1036	Tie 45 Veromies	Tuusulaan	45	3	80	6685310	388406	Vantaa
C0151102	1036	Tie 45 Veromies	Helsinkiin	45	3	80	6685310	388406	Vantaa
C0151104	1036	Tie 45 Veromies	Kehä III Länteen	45	3	80	6685310	388406	Vantaa
C0352801	5019	Tie 46 Jaala	Heinolaan	46	5	448	6764628	477664	Kouvola
C0353301	5009	Tie 46 Uimila	Heinolaan	46	10	5870	6780733	462658	Kouvola
C0353302	5009	Tie 46 Uimila	Kouvolaan	46	10	5870	6780733	462658	Kouvola
C0158401	1078	Tie 50 Inkilä	Kehä III, itään	50	1	106	6669318	363080	Espoo
C0158402	1078	Tie 50 Inkilä	Kehä III, silta	50	1	106	6669318	363080	Espoo
C0158403	1078	Tie 50 Inkilä	Tie 51 Hankoon	50	1	106	6669318	363080	Espoo
C0158404	1078	Tie 50 Inkilä	Tie 51 Helsinkiin	50	1	106	6669318	363080	Espoo
C0158409	1078	Tie 50 Inkilä	Kehä III, tienpinta	50	1	106	6669318	363080	Espoo
C0156800	1035	Tie 50 Bemböle		50	3	1364	6678595	370917	Espoo
C0156900	1035	Tie 50 Järvenperä		50	3	3969	6680497	372546	Espoo
C0157000	1035	Tie 50 Kulloonmäki		50	4	1578	6682758	374572	Espoo
C0157100	1035	Tie 50 Juvanmalmi		50	4	3285	6683323	376182	Espoo
C0157200	1035	Tie 50 Vihdintie		50	4	5880	6683930	378591	Vantaa
C0157300	1035	Tie 50 Martinlaakso		50	5	2275	6685398	380305	Vantaa
C0157400	1035	Tie 50 Hämeenlinnanväylä		50	5	3717	6685878	381580	Vantaa
C0157500	1084	Tie 50 Tuupakka		50	6	1613	6686435	383033	Vantaa
C0157600	1084	Tie 50 Kalliosola		50	6	3406	6686291	384820	Vantaa
C0157700	1084	Tie 50 Lentoasema		50	6	5847	6685974	387218	Vantaa
C0157800	1084	Tie 50 Tuusulanväylä		50	6	7229	6685158	388348	Vantaa
C0157900	1084	Tie 50 Suutarila		50	7	1862	6684873	390196	Helsinki
C0158000	1084	Tie 50 Tikkurila		50	7	2756	6684522	391013	Helsinki
C0158100	1073	Tie 50 Lahdenväylä		50	7	6146	6683470	394207	Vantaa
C0158200	1073	Tie 50 Porvoonväylä		50	8	2924	6681530	396271	Vantaa
C0152000	1045	Tie 51 Ruoholahti		51	2	0	6671651	382486	Helsinki
C0151800	1045	Tie 51 Lauttasaari		51	2	950	6671452	381204	Helsinki
C0151900	1045	Tie 51 Espoo, Karhusaari		51	3	0	6672242	379225	Espoo
C0155800	1047	Tie 51 Suvisilta		51	3	1000	6672317	378558	Espoo
C0152401	1051	Tie 51 Jorvas	Inkooseen	51	8	1480	6668869	361760	Kirkkonummi
C0152402	1051	Tie 51 Jorvas	Helsinkiin	51	8	1480	6668869	361760	Kirkkonummi
C0152403	1051	Tie 51 Jorvas	Tie 11277 Långvikiin	51	8	1480	6668869	361760	Kirkkonummi
C0152404	1051	Tie 51 Jorvas	Tie 11277 Jorvakseen	51	8	1480	6668869	361760	Kirkkonummi
C0152409	1051	Tie 51 Jorvas	Tienpinta	51	8	1480	6668869	361760	Kirkkonummi
C0150301	1013	Tie 51 Inkoo	Inkooseen	51	14	422	6661179	332765	Inkoo
C0150302	1013	Tie 51 Inkoo	Hankoon	51	14	422	6661179	332765	Inkoo
C0150309	1013	Tie 51 Inkoo	Tienpinta	51	14	422	6661179	332765	Inkoo
C0150501	2018	Tie 52 Tenhola	Perniöön	52	2	5379	6664031	294262	Raasepori
C0250809	1007	Tie 52 Somero	Tienpinta	52	17	4344	6724806	309985	Somero
C0451701	4008	Tie 54 Loppi	Riihimäelle	54	4	1488	6739815	350282	Loppi
C0454109	4022	Tie 54 Kärkölä	Tienpinta	54	17	3	6750769	405979	Kärkölä
C0454201	4023	Tie 58 Juupajoki	Mänttään	58	10	2240	6852969	362480	Juupajoki
C0952201	4023	Tie 58 Mänttä	Keuruulle	58	17	4167	6878980	379321	Mänttä
C0952202	4023	Tie 58 Mänttä	Orivedelle	58	17	4167	6878980	379321	Mänttä
C0952401	9010	Tie 58 Hannonsalmi, Kivijärvi	Kivijärvelle	58	44	25	7002104	400302	Kivijärvi
C0952402	9010	Tie 58 Hannonsalmi, Kivijärvi	Karstulaan	58	44	25	7002104	400302	Kivijärvi
C1054007	11006	Tie 58 Lestijärvi		58	54	2271	7045736	384071	Lestijärvi
C0353402	3004	Tie 62 Anttola	Mikkeliin	62	4	6150	6828449	533054	Mikkeli
C0356001	5004	Tie 62 Virmutjoki	Ruokolahdelle	62	22	250	6802426	594750	Ruokolahti
C0356002	5004	Tie 62 Virmutjoki	Puumalaan	62	22	250	6802426	594750	Ruokolahti
C0356701	5004	Tie 62 Karhunsuo	Rajalle	62	25	2018	6780972	597353	Imatra
C0356702	5004	Tie 62 Karhunsuo	Imatralle	62	25	2018	6780972	597353	Imatra
C0362703	5004	kt62_Imatran_raja-asema_parkki	Imatra rekkaparkki itä	62	25	4046	6776327	597775	
C0362704	5004	kt62_Imatran_raja-asema_parkki	Imatra	62	25	4046	6776327	597775	
C0362800	5004	kt62_Imatran_raja-asema	Rekkajono Itään	62	25	4301	6776079	597834	
C0350802	5004	Tie 62 Imatra	Lappeenrantaan	62	27	0	6778596	598306	Imatra
C1053901	10049	Tie 63 Toholampi	Ylivieskaan	63	23	10600	7074025	364165	Toholampi
C1053902	10049	Tie 63 Toholampi	Seinäjoelle	63	23	10600	7074025	364165	Toholampi
C1053909	10049	Tie 63 Toholampi	Tienpinta	63	23	10600	7074025	364165	Toholampi
C0454801	4020	Tie 65 Tampere, Lielahti	Ylöjärvelle	65	1	1509	6824664	322506	Tampere
C0454802	4020	Tie 65 Tampere, Lielahti	Tampereelle	65	1	1509	6824664	322506	Tampere
C0454809	4020	Tie 65 Tampere, Lielahti	Tienpinta	65	1	1509	6824664	322506	Tampere
C0451002	4015	Tie 65 Kuru	Tampereelle	65	11	50	6864858	327858	Kuru
C0454302	4015	Tie 66 Ruhala	Orivedelle	66	8	135	6871451	348682	Ruovesi
C1052001	10041	Tie 66 Kuortane	Lapualle	66	31	327	6970340	322079	Kuortane
C1052002	10041	Tie 66 Kuortane	Alavudelle	66	31	327	6970340	322079	Kuortane
C1052009	10041	Tie 66 Kuortane	Tienpinta	66	31	327	6970340	322079	Kuortane
C1053801	10050	Tie 66 Lapua	Lapualle	66	39	5120	6988310	299801	Lapua
C1053802	10050	Tie 66 Lapua	Alavudelle	66	39	5120	6988310	299801	Lapua
C1053803	10050	Tie 66 Lapua	Tie 19, Uusikaarlepyyhyn	66	39	5120	6988310	299801	Lapua
C1053804	10050	Tie 66 Lapua	Seinäjoelle	66	39	5120	6988310	299801	Lapua
C1053809	10050	Tie 66 Lapua	Tienpinta	66	39	5120	6988310	299801	Lapua
C1052101	10032	Tie 67 Teuva	Alavudelle	67	8	46	6938394	227435	Teuva
C1052102	10032	Tie 67 Teuva	Kaskisiin	67	8	46	6938394	227435	Teuva
C1052109	10032	Tie 67 Teuva	Tienpinta	67	8	46	6938394	227435	Teuva
C1053701	10047	Tie 67 Ilmajoki	Ilmajoelle	67	21	2204	6964591	276667	Seinäjoki
C1053702	10047	Tie 67 Ilmajoki	Seinäjoelle	67	21	2204	6964591	276667	Seinäjoki
C1053709	10047	Tie 67 Ilmajoki	Tienpinta	67	21	2204	6964591	276667	Seinäjoki
C1051801	10019	Tie 68 Evijärvi	Pietarsaareen	68	29	86	7030642	323138	Evijärvi
C1051802	10019	Tie 68 Evijärvi	Alajärvelle	68	29	86	7030642	323138	Evijärvi
C1051809	10019	Tie 68 Evijärvi	Tienpinta	68	29	86	7030642	323138	Evijärvi
C1054301	10005	Tie 68 Pietarsaari	Pietarsaareen	68	39	9	7067777	289630	Pietarsaari
C1054302	10005	Tie 68 Pietarsaari	Jyväskylään	68	39	9	7067777	289630	Pietarsaari
C1054303	10005	Tie 68 Pietarsaari	Tie 749 Kokkolaan	68	39	9	7067777	289630	Pietarsaari
C1054304	10005	Tie 68 Pietarsaari	Tie 749 Vaasaan	68	39	9	7067777	289630	Pietarsaari
C1054309	10005	Tie 68 Pietarsaari	Tienpinta	68	39	9	7067777	289630	Pietarsaari
C0952102	8009	Tie 69 Konnevesi, Istunmäki	Suolahteen	69	12	50	6952651	472504	Konnevesi
C0750401	7017	Tie 71 Väärämäki	Puhokselle	71	8	4723	6882960	636513	Kitee
C0750405	7017	Tie 71 Väärämäki	Puhokselle	71	8	4723	6882960	636513	Kitee
C0352701	6010	Tie 72 Haukivuori	Pieksämäelle	72	9	1878	6875497	510355	Mikkeli
C0352702	6010	Tie 72 Haukivuori	Mikkeliin	72	9	1878	6875497	510355	Mikkeli
C0352709	6010	Tie 72 Haukivuori	Tienpinta	72	9	1878	6875497	510355	Mikkeli
C0851701	7015	Tie 73 Eno, Uimaharju	Joensuuhun	73	7	1800	6979591	663871	Joensuu
C0750600	0	Tie 73 Lieksa, Kyyrönlampi		73	12	346	6994663	658059	Lieksa
C0858401	7004	Tie 73 Lieksa	Lieksaan	73	17	5172	7021989	653972	Lieksa
C0858402	7004	Tie 73 Lieksa	Joensuuhun	73	17	5172	7021989	653972	Lieksa
C0858409	7004	Tie 73 Lieksa	Tienpinta	73	17	5172	7021989	653972	Lieksa
C0850501	7032	Tie 73 Vieki	Nurmekseen	73	26	21	7041316	630641	Lieksa
C0850502	7032	Tie 73 Vieki	Lieksaan	73	26	21	7041316	630641	Lieksa
C0850503	7032	Tie 73 Vieki	Tie 5260 Viekiin	73	26	21	7041316	630641	Lieksa
C0850504	7032	Tie 73 Vieki	Tie 5260 Mätasvaaraan	73	26	21	7041316	630641	Lieksa
C0850509	7032	Tie 73 Vieki	Tienpinta	73	26	21	7041316	630641	Lieksa
C0854001	7008	Tie 74 Joensuu, Heinävaara	Ilomantsiin	74	5	7292	6940492	663123	Joensuu
C0854002	7008	Tie 74 Joensuu, Heinävaara	Joensuuhun	74	5	7292	6940492	663123	Joensuu
C0857502	7008	Tie 74 Ilomantsi	Joensuuhun	74	14	2401	6955467	702189	Ilomantsi
C0857503	7008	Tie 74 Ilomantsi	Tie 522 Hattuvaaraan	74	14	2401	6955467	702189	Ilomantsi
C0857504	7008	Tie 74 Ilomantsi	Tie 514 Enoon	74	14	2401	6955467	702189	Ilomantsi
C0857509	7008	Tie 74 Ilomantsi	Tie 74 Tienpinta	74	14	2401	6955467	702189	Ilomantsi
C0857301	8005	Tie 75 Siilinjärvi1	Nurmekseen	75	1	597	6994353	533437	Siilinjärvi
C0857302	8005	Tie 75 Siilinjärvi1	Tie 5:lle päin	75	1	597	6994353	533437	Siilinjärvi
C0857309	8005	Tie 75 Siilinjärvi1	Tienpinta	75	1	597	6994353	533437	Siilinjärvi
C0857401	8005	Tie 75 Siilinjärvi2	Nurmekseen	75	1	995	6994506	533807	Siilinjärvi
C0857402	8005	Tie 75 Siilinjärvi2	Tie 5:lle päin	75	1	995	6994506	533807	Siilinjärvi
C0857409	8005	Tie 75 Siilinjärvi2	Tienpinta	75	1	995	6994506	533807	Siilinjärvi
C0853901	8008	Tie 75 Nilsiä, Pajulahti	Nurmekseen	75	4	46	7001698	543450	Kuopio
C0853902	8008	Tie 75 Nilsiä, Pajulahti	Siilinjärvelle	75	4	46	7001698	543450	Kuopio
C0853909	8008	Tie 75 Nilsiä, Pajulahti	Tienpinta	75	4	46	7001698	543450	Kuopio
C0852701	8008	Tie 75 Hankamäki	Nurmekseen	75	12	3257	7024317	572805	Rautavaara
C0852702	8008	Tie 75 Hankamäki	Siilinjärvelle	75	12	3257	7024317	572805	Rautavaara
C0852709	8008	Tie 75 Hankamäki	Tienpinta	75	12	3257	7024317	572805	Rautavaara
C1254001	7019	Tie 75 Kuhmo, Lauvuskylä	Kuhmoon	75	31	5512	7089320	624422	Kuhmo
C1255001	13009	Tie 76 Sotkamo, Vuokatti	Kajaaniin	76	2	2632	7113428	562928	Sotkamo
C1255002	13009	Tie 76 Sotkamo, Vuokatti	Sotkamoon	76	2	2632	7113428	562928	Sotkamo
C1255009	13009	Tie 76 Sotkamo, Vuokatti	Tienpinta	76	2	2632	7113428	562928	Sotkamo
C1251001	13006	Tie 76 Kuhmo, Tervasalmi	Kuhmoon	76	10	438	7108200	602373	Kuhmo
C1251002	13006	Tie 76 Kuhmo, Tervasalmi	Kajaaniin	76	10	438	7108200	602373	Kuhmo
C1251009	13006	Tie 76 Kuhmo, Tervasalmi	Tienpinta	76	10	438	7108200	602373	Kuhmo
C0852601	8007	Tie 77 Keitele	Siilinjärvellle	77	20	13	7006501	466510	Keitele
C0852602	8007	Tie 77 Keitele	Viitasaarelle	77	20	13	7006501	466510	Keitele
C0852603	8007	Tie 77 Keitele	Tie 6570 Tossavanlahdelle	77	20	13	7006501	466510	Keitele
C0852604	8007	Tie 77 Keitele	Tie 552 Vesannolle	77	20	13	7006501	466510	Keitele
C0852609	8007	Tie 77 Keitele	Tienpinta	77	20	13	7006501	466510	Keitele
C1254101	13003	Tie 78 Puolanka, Törmänmäki	Puolangalle	78	105	1341	7161161	536053	Puolanka
C1253401	13005	Tie 78 Puolanka	Pudasjärvi	78	111	94	7191576	537016	Puolanka
C1253402	13005	Tie 78 Puolanka	Kajaani	78	111	94	7191576	537016	Puolanka
C1253409	13005	Tie 78 Puolanka	Tienpinta	78	111	94	7191576	537016	Puolanka
C1255300	13005	Tie 78 Pudasjärvi, Korpijo	Pohjoiseen	78	120	5354	7236138	527054	Pudasjärvi
C1253601	12011	Tie 78 Pudasjärvi, Kokkokylä	Rovaniemelle	78	208	5694	7285457	485145	Pudasjärvi
C1455401	14009	Tie 78 Pöykkölä	Rovaniemelle	78	223	8244	7373237	444144	Rovaniemi
C1455402	14009	Tie 78 Pöykkölä	Ranualle	78	223	8244	7373237	444144	Rovaniemi
C1455409	14009	Tie 78 Pöykkölä	Tienpinta	78	223	8244	7373237	444144	Rovaniemi
C1455501	14015	Tie 79 Patokoski	Kittilään	79	9	6591	7417540	432122	Rovaniemi
C1455502	14015	Tie 79 Patokoski	Rovaniemelle	79	9	6591	7417540	432122	Rovaniemi
C1455509	14015	Tie 79 Patokoski	Tienpinta	79	9	6591	7417540	432122	Rovaniemi
C1452801	14015	Tie 79 Lohiniva	Kittilään	79	19	35	7451110	411719	Rovaniemi
C1452802	14015	Tie 79 Lohiniva	Rovaniemelle	79	19	35	7451110	411719	Rovaniemi
C1452809	14015	Tie 79 Lohiniva	Tienpinta	79	19	35	7451110	411719	Rovaniemi
C1452100	14018	Tie 79 Levi	Levi	79	34	5030	7522839	407391	Kittilä
C1451501	14018	Tie 79 Äkäsjärvi	Muonioon	79	42	2254	7530192	379107	Muonio
C1450501	14015	Tie 80 Tepsa	Kittilään	80	16	510	7494558	443414	Kittilä
C1450502	14015	Tie 80 Tepsa	Sodankylään	80	16	510	7494558	443414	Kittilä
C1450509	14015	Tie 80 Tepsa	Tienpinta	80	16	510	7494558	443414	Kittilä
C1454501	14012	Tie 81 Rovaniemi, Juotasniemi	Posiolle	81	13	2007	7355985	497385	Rovaniemi
C1454502	14012	Tie 81 Rovaniemi, Juotasniemi	Rovaniemelle	81	13	2007	7355985	497385	Rovaniemi
C1454509	14012	Tie 81 Rovaniemi, Juotasniemi	Tienpinta	81	13	2007	7355985	497385	Rovaniemi
C1451102	14030	Tie 81 Pernu	Rovaniemelle	81	20	53	7341170	525468	Posio
C1453401	14013	Tie 82 Kemijärvi, Hyypiö	Kemijärvelle	82	6	5338	7400221	497903	Kemijärvi
C1453402	14013	Tie 82 Kemijärvi, Hyypiö	Rovaniemelle	82	6	5338	7400221	497903	Kemijärvi
C1453409	14013	Tie 82 Kemijärvi, Hyypiö	Tienpinta	82	6	5338	7400221	497903	Kemijärvi
C1450301	14013	Tie 82 Joutsijärvi	Sallaan	82	11	656	7396909	543679	Kemijärvi
C1450302	14013	Tie 82 Joutsijärvi	Kemijärvelle	82	11	656	7396909	543679	Kemijärvi
C1450309	14013	Tie 82 Joutsijärvi	Tienpinta	82	11	656	7396909	543679	Kemijärvi
C1252901	12013	Tie 86 Vihanti	Ouluun	86	20	25	7152749	404337	Raahe
C1252902	12013	Tie 86 Vihanti	Ylivieskaan	86	20	25	7152749	404337	Raahe
C1252903	12013	Tie 86 Vihanti	Tie 88 Iisalmeen	86	20	25	7152749	404337	Raahe
C1252909	12013	Tie 86 Vihanti	tienpinta	86	20	25	7152749	404337	Raahe
C0855100	8018	Tie 87 Sonkajärvi, Koirako	Sonkajärvelle	87	8	2568	7053432	539711	Sonkajärvi
C0854501	8008	Tie 87 Rautavaara	Nurmekseen	87	13	198	7041453	564800	Rautavaara
C0854502	8008	Tie 87 Rautavaara	Rautavaaralle	87	13	198	7041453	564800	Rautavaara
C0854509	8008	Tie 87 Rautavaara	Tienpinta	87	13	198	7041453	564800	Rautavaara
C1250801	12009	Tie 88 Pyhäntä	Iisalmeen	88	20	353	7107791	468021	Pyhäntä
C1250802	12009	Tie 88 Pyhäntä	Ouluun	88	20	353	7107791	468021	Pyhäntä
C1250809	12009	Tie 88 Pyhäntä	Tienpinta	88	20	353	7107791	468021	Pyhäntä
C0855002	12009	Tie 88 Vieremä, Isomäki	Pyhännälle	88	25	144	7087099	486774	Vieremä
C1250601	13012	Tie 89 Kuhmo, Raiskio	Kostamukseen Venäjälle	89	9	2350	7149865	591375	Kuhmo
C1250602	13012	Tie 89 Kuhmo, Raiskio	Kajaaniin	89	9	2350	7149865	591375	Kuhmo
C1250609	13012	Tie 89 Kuhmo, Raiskio	Tienpinta	89	9	2350	7149865	591375	Kuhmo
C1252702	13012	Tie 89 Kuhmo, Vartius	Länteen	89	18	7960	7161110	643149	Kuhmo
C1452201	14016	Tie 92 Utsjoki, Kaamasmukka	Karigasniemelle	92	8	500	7694119	478998	Utsjoki
C1452202	14016	Tie 92 Utsjoki, Kaamasmukka	Inariin	92	8	500	7694119	478998	Utsjoki
C1452209	14016	Tie 92 Utsjoki, Kaamasmukka	Tienpinta	92	8	500	7694119	478998	Utsjoki
C1453201	14019	Tie 93 Enontekiö, Leppäjärvi	Kautokeinoon, Norjan rajalle	93	9	777	7604574	349102	Enontekiö
C1453202	14019	Tie 93 Enontekiö, Leppäjärvi	Enontekiölle	93	9	777	7604574	349102	Enontekiö
C1453209	14019	Tie 93 Enontekiö, Leppäjärvi	Tienpinta	93	9	777	7604574	349102	Enontekiö
C0152201	1034	Tie 101 Kalevalantie	Itään	101	2	1600	6674226	378482	Espoo
C0152202	1034	Tie 101 Kalevalantie	Länteen	101	2	1600	6674226	378482	Espoo
C0152209	1034	Tie 101 Kalevalantie	Tienpinta	101	2	1600	6674226	378482	Espoo
C0152101	1034	Tie 101 Turvesuontie	Itään	101	2	2950	6675557	378455	Espoo
C0152102	1034	Tie 101 Turvesuontie	Länteen	101	2	2950	6675557	378455	Espoo
C0152109	1034	Tie 101 Turvesuontie	Tienpinta	101	2	2950	6675557	378455	Espoo
C0160000	1096	Tie 101 Säterinsolmu		101	3	1	6676717	378967	Espoo
C0160100	1096	Tie 101 Perkkaa		101	3	2	6677161	378996	Espoo
C0160200	1096	Tie 101 Vermo		101	3	3	6677398	379006	Espoo
C0160300	1096	Tie 101 Turuntie		101	3	4	6677872	379046	Espoo
C0160500	1096	Tie 101 Mestarintie I1		101	4	6	6687068	379075	Espoo
C0160900	1096	Tie 101 Mestarintie I5		101	4	10	6678251	379213	Espoo
C0161000	1096	Tie 101 Mestarintie L5		101	4	11	6678340	379247	Espoo
C0161400	1096	Tie 101 Mestarintie L1		101	4	15	6678472	379385	Espoo
C0161600	1096	Tie 101 Vallikallio		101	4	17	6678257	379138	Espoo
C0161700	1096	Tie 101 LRamppi		101	4	18	6678538	379437	Espoo
C0161800	1096	Tie 101 Lintuvaara		101	4	19	6678779	379598	Espoo
C0161900	1096	Tie 101 Mäkkylä		101	4	20	6678880	379919	Espoo
C0162000	1096	Tie 101 Reimarla		101	4	21	6678944	380160	Espoo
C0162100	1096	Tie 101 Konala		101	4	22	6679040	380598	Helsinki
C0153501	1034	Tie 101 Pirkkola	Kehä I Itään	101	6	0	6679449	383704	Helsinki
C0153502	1034	Tie 101 Pirkkola	Kehä I Länteen	101	6	0	6679449	383704	Helsinki
C0153503	1034	Tie 101 Pirkkola	Tie 3 Hämeenlinnaan	101	6	0	6679449	383704	Helsinki
C0153504	1034	Tie 101 Pirkkola	Tie 3 Helsinkiin	101	6	0	6679449	383704	Helsinki
C0153509	1034	Tie 101 Pirkkola	Tienpinta	101	6	0	6679449	383704	Helsinki
C0151301	1034	Tie 101 Pakila	Kehä I Itään	101	7	0	6680386	386431	Helsinki
C0151302	1034	Tie 101 Pakila	Kehä I Länteen	101	7	0	6680386	386431	Helsinki
C0151303	1034	Tie 101 Pakila	Tie 45 Tuusulaan	101	7	0	6680386	386431	Helsinki
C0151309	1034	Tie 101 Pakila	Tie 45 Tienpinta	101	7	0	6680386	386431	Helsinki
C0156000	1055	Tie 102 Hiidenkallio K1		102	3	1140	6673991	374965	Espoo
C0156500	1055	Tie 102 Hiidenkallio K6		102	3	1780	6674596	375135	Espoo
C0151001	1032	Tie 110 Oinola	Turkuun	110	17	3021	6698375	329421	Lohja
C0151002	1032	Tie 110 Oinola	Helsinkiin	110	17	3021	6698375	329421	Lohja
C0151009	1032	Tie 110 Oinola	Tienpinta	110	17	3021	6698375	329421	Lohja
C0251202	2062	Tie 110 Kolmperä	Helsinkiin	110	20	1247	6697490	316052	Suomusjärvi
C0251101	2063	Tie 110 Kitula	Turkuun	110	21	2808	6698339	312276	Suomusjärvi
C0250201	2065	Tie 110 Salo, Kruusila	Turkuun	110	22	5515	6698090	304037	Kiikala
C0251309	2065	Tie 110 Muurla	Tienpinta	110	23	5249	6698436	297229	Muurla
C0252701	2033	Tie 110 Kurjenmäki	Turkuun	110	30	745	6703693	269952	Paimio
C0252702	2033	Tie 110 Kurjenmäki	Saloon	110	30	745	6703693	269952	Paimio
C0252709	2033	Tie 110 Kurjenmäki	Tienpinta	110	30	745	6703693	269952	Paimio
C0153601	1059	Tie 167 Hallila	Koskenkylään	167	12	3893	6721166	437766	Myrskylä
C0153602	1059	Tie 167 Hallila	Orimattilaan	167	12	3893	6721166	437766	Myrskylä
C0153609	1059	Tie 167 Hallila	Tienpinta	167	12	3893	6721166	437766	Myrskylä
C0155500	1073	Tie 170 Helsinki, Gubbacka	Tie 170 - Kehä III -liittymä	170	4	0	6680139	397387	Helsinki
C0359000	3006	Tie 170 Ahvenkoski_2		170	22	2479	6706042	472051	
C0255001	2088	Tie 180 Kirjalansalmi	Kaarinaan	180	1	7180	6701300	244127	Kaarina
C0255002	2088	Tie 180 Kirjalansalmi	Paraisille	180	1	7180	6701300	244127	Kaarina
C0255009	2088	Tie 180 Kirjalansalmi	Silta	180	1	7180	6701300	244127	Kaarina
